STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1996,,8193377.3,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1997,,8108997,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1998,,8210921.8,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1999,,8545162.6,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2000,,8691835.1,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2001,,8982861.5,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2002,,9083526.3,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2003,,8800285,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2004,,8803356.3,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2005,,8020103.9,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2006,,8323057.4,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2007,,8166443.1,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2008,,8496118.8,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2009,,9671997,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2010,,10100046,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2011,,10584340,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2012,,10814949,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2013,,11695386,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2014,,11758965,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2015,,12549396,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2016,,13064974,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2017,,13017285,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2018,,13285369,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2019,,13655602,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2020,,14962787,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2021,,14615689,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2022,,13408884,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CRI,Costa Rica,WG,Wages,CRC,Costa Rican colon,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2023,,14194697,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1995,,275569.13,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1996,,300025.63,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1997,,304710.15,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1998,,304657.39,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1999,,316779.64,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2000,,328678.43,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2001,,345631.45,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2002,,366537.37,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2003,,394485.14,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2004,,412247.11,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2005,,424363.03,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2006,,441375.12,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2007,,454545.52,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2008,,456979.75,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2009,,455148.7,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2010,,469130.98,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2011,,472965.27,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2012,,473831,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2013,,470869.17,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2014,,480811.09,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2015,,494954.51,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2016,,512432.48,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2017,,538609.61,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2018,,567141.44,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2019,,590694.56,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2020,,582202.56,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2021,,593957,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2022,,556690.26,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2023,,546796.2,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CZE,Czechia,WG,Wages,CZK,Czech koruna,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2024,,569578.78,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1990,,371090.66,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1991,,373062.39,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1992,,385632.53,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1993,,389900.12,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1994,,376343.12,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1995,,384381.83,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1996,,391241.27,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1997,,397675.72,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1998,,404520.36,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,1999,,409221.39,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2000,,408846.43,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2001,,411358.38,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2002,,420762.44,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2003,,431131.41,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2004,,440677.32,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2005,,448231.4,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2006,,455792.54,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2007,,460948.68,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2008,,466994.8,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2009,,474932.43,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2010,,479609.46,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2011,,476951.11,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2012,,476794.72,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2013,,479932.5,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2014,,489702.94,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2015,,497541.9,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2016,,502270.59,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2017,,505309.22,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2018,,509048.59,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2019,,512705.34,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2020,,519950.47,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2021,,523217.19,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2022,,505901.68,,2024,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,Q,Constant prices,MEAN,Mean,_Z,Not applicable,2023,,508129.84,,2024,,A,Normal value,0,Units,0,Zero
